Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
451;Standard;0;Kartesisch;0.400;-4.000;-4.150;
452;Standard;0;Kartesisch;0.800;-2.400;-3.830;
453;Standard;0;Kartesisch;0.800;-2.800;-3.910;
454;Standard;0;Kartesisch;0.800;-3.200;-3.990;
455;Standard;0;Kartesisch;0.800;-3.600;-4.070;
456;Standard;0;Kartesisch;0.800;-4.000;-4.150;
457;Standard;0;Kartesisch;1.200;-2.400;-3.870;
458;Standard;0;Kartesisch;1.200;-2.800;-3.940;
459;Standard;0;Kartesisch;1.200;-3.200;-4.010;
460;Standard;0;Kartesisch;1.200;-3.600;-4.080;
461;Standard;0;Kartesisch;1.200;-4.000;-4.150;
462;Standard;0;Kartesisch;1.600;-2.400;-3.910;
463;Standard;0;Kartesisch;1.600;-2.800;-3.970;
464;Standard;0;Kartesisch;1.600;-3.200;-4.030;
465;Standard;0;Kartesisch;1.600;-3.600;-4.090;
466;Standard;0;Kartesisch;1.600;-4.000;-4.150;
467;Standard;0;Kartesisch;2.000;-2.400;-3.950;
468;Standard;0;Kartesisch;2.000;-2.800;-4.000;
469;Standard;0;Kartesisch;2.000;-3.200;-4.050;
470;Standard;0;Kartesisch;2.000;-3.600;-4.100;
471;Standard;0;Kartesisch;2.000;-4.000;-4.150;
472;Standard;0;Kartesisch;2.400;0.000;-3.750;
473;Standard;0;Kartesisch;2.400;-0.400;-3.790;
474;Standard;0;Kartesisch;2.400;-0.800;-3.830;
475;Standard;0;Kartesisch;2.400;-1.200;-3.870;
476;Standard;0;Kartesisch;2.400;-1.600;-3.910;
477;Standard;0;Kartesisch;2.400;-2.000;-3.950;
478;Standard;0;Kartesisch;2.400;-2.400;-3.990;
479;Standard;0;Kartesisch;2.400;-2.800;-4.030;
480;Standard;0;Kartesisch;2.400;-3.200;-4.070;
481;Standard;0;Kartesisch;2.400;-3.600;-4.110;
482;Standard;0;Kartesisch;2.400;-4.000;-4.150;
483;Standard;0;Kartesisch;2.800;0.000;-3.850;
484;Standard;0;Kartesisch;2.800;-0.400;-3.880;
485;Standard;0;Kartesisch;2.800;-0.800;-3.910;
486;Standard;0;Kartesisch;2.800;-1.200;-3.940;
487;Standard;0;Kartesisch;2.800;-1.600;-3.970;
488;Standard;0;Kartesisch;2.800;-2.000;-4.000;
489;Standard;0;Kartesisch;2.800;-2.400;-4.030;
490;Standard;0;Kartesisch;2.800;-2.800;-4.060;
491;Standard;0;Kartesisch;2.800;-3.200;-4.090;
492;Standard;0;Kartesisch;2.800;-3.600;-4.120;
493;Standard;0;Kartesisch;2.800;-4.000;-4.150;
494;Standard;0;Kartesisch;3.200;0.000;-3.950;
495;Standard;0;Kartesisch;3.200;-0.400;-3.970;
496;Standard;0;Kartesisch;3.200;-0.800;-3.990;
497;Standard;0;Kartesisch;3.200;-1.200;-4.010;
498;Standard;0;Kartesisch;3.200;-1.600;-4.030;
499;Standard;0;Kartesisch;3.200;-2.000;-4.050;
500;Standard;0;Kartesisch;3.200;-2.400;-4.070;
501;Standard;0;Kartesisch;3.200;-2.800;-4.090;
502;Standard;0;Kartesisch;3.200;-3.200;-4.110;
503;Standard;0;Kartesisch;3.200;-3.600;-4.130;
504;Standard;0;Kartesisch;3.200;-4.000;-4.150;
505;Standard;0;Kartesisch;3.600;0.000;-4.050;
506;Standard;0;Kartesisch;3.600;-0.400;-4.060;
507;Standard;0;Kartesisch;3.600;-0.800;-4.070;
508;Standard;0;Kartesisch;3.600;-1.200;-4.080;
509;Standard;0;Kartesisch;3.600;-1.600;-4.090;
510;Standard;0;Kartesisch;3.600;-2.000;-4.100;
511;Standard;0;Kartesisch;3.600;-2.400;-4.110;
512;Standard;0;Kartesisch;3.600;-2.800;-4.120;
513;Standard;0;Kartesisch;3.600;-3.200;-4.130;
514;Standard;0;Kartesisch;3.600;-3.600;-4.140;
515;Standard;0;Kartesisch;3.600;-4.000;-4.150;
516;Standard;0;Kartesisch;4.000;0.000;-4.150;
517;Standard;0;Kartesisch;4.000;-0.400;-4.150;
518;Standard;0;Kartesisch;4.000;-0.800;-4.150;
519;Standard;0;Kartesisch;4.000;-1.200;-4.150;
520;Standard;0;Kartesisch;4.000;-1.600;-4.150;
521;Standard;0;Kartesisch;4.000;-2.000;-4.150;
522;Standard;0;Kartesisch;4.000;-2.400;-4.150;
523;Standard;0;Kartesisch;4.000;-2.800;-4.150;
524;Standard;0;Kartesisch;4.000;-3.200;-4.150;
525;Standard;0;Kartesisch;4.000;-3.600;-4.150;
526;Standard;0;Kartesisch;4.000;-4.000;-4.150;
527;;;;;;;
528;Standard;0;Kartesisch;0.000;0.100;-3.175;
529;Standard;0;Kartesisch;0.000;0.200;-3.200;
530;Standard;0;Kartesisch;0.000;0.300;-3.225;
531;Standard;0;Kartesisch;0.000;0.400;-3.250;
532;Standard;0;Kartesisch;0.000;0.500;-3.275;
533;Standard;0;Kartesisch;0.000;0.600;-3.300;
534;Standard;0;Kartesisch;0.000;0.700;-3.325;
535;Standard;0;Kartesisch;0.000;0.800;-3.350;
536;Standard;0;Kartesisch;0.000;0.900;-3.375;
537;Standard;0;Kartesisch;0.000;1.000;-3.400;
538;Standard;0;Kartesisch;0.000;1.100;-3.425;
539;Standard;0;Kartesisch;0.000;1.200;-3.450;
540;Standard;0;Kartesisch;0.000;1.300;-3.475;
541;Standard;0;Kartesisch;0.000;1.400;-3.500;
542;Standard;0;Kartesisch;0.000;1.500;-3.525;
543;Standard;0;Kartesisch;0.000;1.600;-3.550;
544;Standard;0;Kartesisch;0.000;1.700;-3.575;
545;Standard;0;Kartesisch;0.000;1.800;-3.600;
546;Standard;0;Kartesisch;0.000;1.900;-3.625;
547;Standard;0;Kartesisch;0.000;2.000;-3.650;
548;;;;;;;
549;Standard;0;Kartesisch;0.100;0.100;-3.199;
550;Standard;0;Kartesisch;0.100;0.200;-3.224;
551;Standard;0;Kartesisch;0.100;0.300;-3.248;
552;Standard;0;Kartesisch;0.100;0.400;-3.273;
553;Standard;0;Kartesisch;0.100;0.500;-3.297;
554;Standard;0;Kartesisch;0.100;0.600;-3.321;
555;Standard;0;Kartesisch;0.100;0.700;-3.346;
556;Standard;0;Kartesisch;0.100;0.800;-3.370;
557;Standard;0;Kartesisch;0.100;0.900;-3.394;
558;Standard;0;Kartesisch;0.100;1.000;-3.419;
559;Standard;0;Kartesisch;0.100;1.100;-3.443;
560;Standard;0;Kartesisch;0.100;1.200;-3.468;
561;Standard;0;Kartesisch;0.100;1.300;-3.492;
562;Standard;0;Kartesisch;0.100;1.400;-3.516;
563;Standard;0;Kartesisch;0.100;1.500;-3.541;
564;Standard;0;Kartesisch;0.100;1.600;-3.565;
565;Standard;0;Kartesisch;0.100;1.700;-3.589;
566;Standard;0;Kartesisch;0.100;1.800;-3.614;
567;Standard;0;Kartesisch;0.100;1.900;-3.638;
568;Standard;0;Kartesisch;0.100;2.000;-3.663;
569;;;;;;;
570;Standard;0;Kartesisch;0.200;0.100;-3.224;
571;Standard;0;Kartesisch;0.200;0.200;-3.248;
572;Standard;0;Kartesisch;0.200;0.300;-3.271;
573;Standard;0;Kartesisch;0.200;0.400;-3.295;
574;Standard;0;Kartesisch;0.200;0.500;-3.319;
575;Standard;0;Kartesisch;0.200;0.600;-3.343;
576;Standard;0;Kartesisch;0.200;0.700;-3.366;
577;Standard;0;Kartesisch;0.200;0.800;-3.390;
578;Standard;0;Kartesisch;0.200;0.900;-3.414;
579;Standard;0;Kartesisch;0.200;1.000;-3.438;
580;Standard;0;Kartesisch;0.200;1.100;-3.461;
581;Standard;0;Kartesisch;0.200;1.200;-3.485;
582;Standard;0;Kartesisch;0.200;1.300;-3.509;
583;Standard;0;Kartesisch;0.200;1.400;-3.533;
584;Standard;0;Kartesisch;0.200;1.500;-3.556;
585;Standard;0;Kartesisch;0.200;1.600;-3.580;
586;Standard;0;Kartesisch;0.200;1.700;-3.604;
587;Standard;0;Kartesisch;0.200;1.800;-3.628;
588;Standard;0;Kartesisch;0.200;1.900;-3.651;
589;Standard;0;Kartesisch;0.200;2.000;-3.675;
590;;;;;;;
591;Standard;0;Kartesisch;0.300;0.100;-3.248;
592;Standard;0;Kartesisch;0.300;0.200;-3.271;
593;Standard;0;Kartesisch;0.300;0.300;-3.294;
594;Standard;0;Kartesisch;0.300;0.400;-3.318;
595;Standard;0;Kartesisch;0.300;0.500;-3.341;
596;Standard;0;Kartesisch;0.300;0.600;-3.364;
597;Standard;0;Kartesisch;0.300;0.700;-3.387;
598;Standard;0;Kartesisch;0.300;0.800;-3.410;
599;Standard;0;Kartesisch;0.300;0.900;-3.433;
600;Standard;0;Kartesisch;0.300;1.000;-3.456;
601;Standard;0;Kartesisch;0.300;1.100;-3.479;
602;Standard;0;Kartesisch;0.300;1.200;-3.503;
603;Standard;0;Kartesisch;0.300;1.300;-3.526;
604;Standard;0;Kartesisch;0.300;1.400;-3.549;
605;Standard;0;Kartesisch;0.300;1.500;-3.572;
606;Standard;0;Kartesisch;0.300;1.600;-3.595;
607;Standard;0;Kartesisch;0.300;1.700;-3.618;
608;Standard;0;Kartesisch;0.300;1.800;-3.641;
609;Standard;0;Kartesisch;0.300;1.900;-3.664;
610;Standard;0;Kartesisch;0.300;2.000;-3.688;
611;;;;;;;
612;Standard;0;Kartesisch;0.400;0.100;-3.273;
613;Standard;0;Kartesisch;0.400;0.200;-3.295;
614;Standard;0;Kartesisch;0.400;0.300;-3.318;
615;Standard;0;Kartesisch;0.400;0.400;-3.340;
616;Standard;0;Kartesisch;0.400;0.500;-3.363;
617;Standard;0;Kartesisch;0.400;0.600;-3.385;
618;Standard;0;Kartesisch;0.400;0.700;-3.408;
619;Standard;0;Kartesisch;0.400;0.800;-3.430;
620;Standard;0;Kartesisch;0.400;0.900;-3.453;
621;Standard;0;Kartesisch;0.400;1.000;-3.475;
622;Standard;0;Kartesisch;0.400;1.100;-3.498;
623;Standard;0;Kartesisch;0.400;1.200;-3.520;
624;Standard;0;Kartesisch;0.400;1.300;-3.543;
625;Standard;0;Kartesisch;0.400;1.400;-3.565;
626;Standard;0;Kartesisch;0.400;1.500;-3.588;
627;Standard;0;Kartesisch;0.400;1.600;-3.610;
628;Standard;0;Kartesisch;0.400;1.700;-3.633;
629;Standard;0;Kartesisch;0.400;1.800;-3.655;
630;Standard;0;Kartesisch;0.400;1.900;-3.678;
631;Standard;0;Kartesisch;0.400;2.000;-3.700;
632;;;;;;;
633;Standard;0;Kartesisch;0.500;0.100;-3.297;
634;Standard;0;Kartesisch;0.500;0.200;-3.319;
635;Standard;0;Kartesisch;0.500;0.300;-3.341;
636;Standard;0;Kartesisch;0.500;0.400;-3.363;
637;Standard;0;Kartesisch;0.500;0.500;-3.384;
638;Standard;0;Kartesisch;0.500;0.600;-3.406;
639;Standard;0;Kartesisch;0.500;0.700;-3.428;
640;Standard;0;Kartesisch;0.500;0.800;-3.450;
641;Standard;0;Kartesisch;0.500;0.900;-3.472;
642;Standard;0;Kartesisch;0.500;1.000;-3.494;
643;Standard;0;Kartesisch;0.500;1.100;-3.516;
644;Standard;0;Kartesisch;0.500;1.200;-3.538;
645;Standard;0;Kartesisch;0.500;1.300;-3.559;
646;Standard;0;Kartesisch;0.500;1.400;-3.581;
647;Standard;0;Kartesisch;0.500;1.500;-3.603;
648;Standard;0;Kartesisch;0.500;1.600;-3.625;
649;Standard;0;Kartesisch;0.500;1.700;-3.647;
650;Standard;0;Kartesisch;0.500;1.800;-3.669;
651;Standard;0;Kartesisch;0.500;1.900;-3.691;
652;Standard;0;Kartesisch;0.500;2.000;-3.713;
653;;;;;;;
654;Standard;0;Kartesisch;0.600;0.100;-3.321;
655;Standard;0;Kartesisch;0.600;0.200;-3.343;
656;Standard;0;Kartesisch;0.600;0.300;-3.364;
657;Standard;0;Kartesisch;0.600;0.400;-3.385;
658;Standard;0;Kartesisch;0.600;0.500;-3.406;
659;Standard;0;Kartesisch;0.600;0.600;-3.428;
660;Standard;0;Kartesisch;0.600;0.700;-3.449;
661;Standard;0;Kartesisch;0.600;0.800;-3.470;
662;Standard;0;Kartesisch;0.600;0.900;-3.491;
663;Standard;0;Kartesisch;0.600;1.000;-3.513;
664;Standard;0;Kartesisch;0.600;1.100;-3.534;
665;Standard;0;Kartesisch;0.600;1.200;-3.555;
666;Standard;0;Kartesisch;0.600;1.300;-3.576;
667;Standard;0;Kartesisch;0.600;1.400;-3.598;
668;Standard;0;Kartesisch;0.600;1.500;-3.619;
669;Standard;0;Kartesisch;0.600;1.600;-3.640;
670;Standard;0;Kartesisch;0.600;1.700;-3.661;
671;Standard;0;Kartesisch;0.600;1.800;-3.683;
672;Standard;0;Kartesisch;0.600;1.900;-3.704;
673;Standard;0;Kartesisch;0.600;2.000;-3.725;
674;;;;;;;
675;Standard;0;Kartesisch;0.700;0.100;-3.346;
676;Standard;0;Kartesisch;0.700;0.200;-3.366;
677;Standard;0;Kartesisch;0.700;0.300;-3.387;
678;Standard;0;Kartesisch;0.700;0.400;-3.408;
679;Standard;0;Kartesisch;0.700;0.500;-3.428;
680;Standard;0;Kartesisch;0.700;0.600;-3.449;
681;Standard;0;Kartesisch;0.700;0.700;-3.469;
682;Standard;0;Kartesisch;0.700;0.800;-3.490;
683;Standard;0;Kartesisch;0.700;0.900;-3.511;
684;Standard;0;Kartesisch;0.700;1.000;-3.531;
685;Standard;0;Kartesisch;0.700;1.100;-3.552;
686;Standard;0;Kartesisch;0.700;1.200;-3.573;
687;Standard;0;Kartesisch;0.700;1.300;-3.593;
688;Standard;0;Kartesisch;0.700;1.400;-3.614;
689;Standard;0;Kartesisch;0.700;1.500;-3.634;
690;Standard;0;Kartesisch;0.700;1.600;-3.655;
691;Standard;0;Kartesisch;0.700;1.700;-3.676;
692;Standard;0;Kartesisch;0.700;1.800;-3.696;
693;Standard;0;Kartesisch;0.700;1.900;-3.717;
694;Standard;0;Kartesisch;0.700;2.000;-3.738;
695;;;;;;;
696;Standard;0;Kartesisch;0.800;0.100;-3.370;
697;Standard;0;Kartesisch;0.800;0.200;-3.390;
698;Standard;0;Kartesisch;0.800;0.300;-3.410;
699;Standard;0;Kartesisch;0.800;0.400;-3.430;
700;Standard;0;Kartesisch;0.800;0.500;-3.450;
701;Standard;0;Kartesisch;0.800;0.600;-3.470;
702;Standard;0;Kartesisch;0.800;0.700;-3.490;
703;Standard;0;Kartesisch;0.800;0.800;-3.510;
704;Standard;0;Kartesisch;0.800;0.900;-3.530;
705;Standard;0;Kartesisch;0.800;1.000;-3.550;
706;Standard;0;Kartesisch;0.800;1.100;-3.570;
707;Standard;0;Kartesisch;0.800;1.200;-3.590;
708;Standard;0;Kartesisch;0.800;1.300;-3.610;
709;Standard;0;Kartesisch;0.800;1.400;-3.630;
710;Standard;0;Kartesisch;0.800;1.500;-3.650;
711;Standard;0;Kartesisch;0.800;1.600;-3.670;
712;Standard;0;Kartesisch;0.800;1.700;-3.690;
713;Standard;0;Kartesisch;0.800;1.800;-3.710;
714;Standard;0;Kartesisch;0.800;1.900;-3.730;
715;Standard;0;Kartesisch;0.800;2.000;-3.750;
716;;;;;;;
717;Standard;0;Kartesisch;0.900;0.100;-3.394;
718;Standard;0;Kartesisch;0.900;0.200;-3.414;
719;Standard;0;Kartesisch;0.900;0.300;-3.433;
720;Standard;0;Kartesisch;0.900;0.400;-3.453;
721;Standard;0;Kartesisch;0.900;0.500;-3.472;
722;Standard;0;Kartesisch;0.900;0.600;-3.491;
723;Standard;0;Kartesisch;0.900;0.700;-3.511;
724;Standard;0;Kartesisch;0.900;0.800;-3.530;
725;Standard;0;Kartesisch;0.900;0.900;-3.549;
726;Standard;0;Kartesisch;0.900;1.000;-3.569;
727;Standard;0;Kartesisch;0.900;1.100;-3.588;
728;Standard;0;Kartesisch;0.900;1.200;-3.608;
729;Standard;0;Kartesisch;0.900;1.300;-3.627;
730;Standard;0;Kartesisch;0.900;1.400;-3.646;
731;Standard;0;Kartesisch;0.900;1.500;-3.666;
732;Standard;0;Kartesisch;0.900;1.600;-3.685;
733;Standard;0;Kartesisch;0.900;1.700;-3.704;
734;Standard;0;Kartesisch;0.900;1.800;-3.724;
735;Standard;0;Kartesisch;0.900;1.900;-3.743;
736;Standard;0;Kartesisch;0.900;2.000;-3.763;
737;;;;;;;
738;Standard;0;Kartesisch;1.000;0.100;-3.419;
739;Standard;0;Kartesisch;1.000;0.200;-3.438;
740;Standard;0;Kartesisch;1.000;0.300;-3.456;
741;Standard;0;Kartesisch;1.000;0.400;-3.475;
742;Standard;0;Kartesisch;1.000;0.500;-3.494;
743;Standard;0;Kartesisch;1.000;0.600;-3.513;
744;Standard;0;Kartesisch;1.000;0.700;-3.531;
745;Standard;0;Kartesisch;1.000;0.800;-3.550;
746;Standard;0;Kartesisch;1.000;0.900;-3.569;
747;Standard;0;Kartesisch;1.000;1.000;-3.588;
748;Standard;0;Kartesisch;1.000;1.100;-3.606;
749;Standard;0;Kartesisch;1.000;1.200;-3.625;
750;Standard;0;Kartesisch;1.000;1.300;-3.644;
751;Standard;0;Kartesisch;1.000;1.400;-3.663;
752;Standard;0;Kartesisch;1.000;1.500;-3.681;
753;Standard;0;Kartesisch;1.000;1.600;-3.700;
754;Standard;0;Kartesisch;1.000;1.700;-3.719;
755;Standard;0;Kartesisch;1.000;1.800;-3.738;
756;Standard;0;Kartesisch;1.000;1.900;-3.756;
757;Standard;0;Kartesisch;1.000;2.000;-3.775;
758;;;;;;;
759;Standard;0;Kartesisch;1.100;0.100;-3.443;
760;Standard;0;Kartesisch;1.100;0.200;-3.461;
761;Standard;0;Kartesisch;1.100;0.300;-3.479;
762;Standard;0;Kartesisch;1.100;0.400;-3.498;
763;Standard;0;Kartesisch;1.100;0.500;-3.516;
764;Standard;0;Kartesisch;1.100;0.600;-3.534;
765;Standard;0;Kartesisch;1.100;0.700;-3.552;
766;Standard;0;Kartesisch;1.100;0.800;-3.570;
767;Standard;0;Kartesisch;1.100;0.900;-3.588;
768;Standard;0;Kartesisch;1.100;1.000;-3.606;
769;Standard;0;Kartesisch;1.100;1.100;-3.624;
770;Standard;0;Kartesisch;1.100;1.200;-3.643;
771;Standard;0;Kartesisch;1.100;1.300;-3.661;
772;Standard;0;Kartesisch;1.100;1.400;-3.679;
773;Standard;0;Kartesisch;1.100;1.500;-3.697;
774;Standard;0;Kartesisch;1.100;1.600;-3.715;
775;Standard;0;Kartesisch;1.100;1.700;-3.733;
776;Standard;0;Kartesisch;1.100;1.800;-3.751;
777;Standard;0;Kartesisch;1.100;1.900;-3.769;
778;Standard;0;Kartesisch;1.100;2.000;-3.788;
779;;;;;;;
780;Standard;0;Kartesisch;1.200;0.100;-3.468;
781;Standard;0;Kartesisch;1.200;0.200;-3.485;
782;Standard;0;Kartesisch;1.200;0.300;-3.503;
783;Standard;0;Kartesisch;1.200;0.400;-3.520;
784;Standard;0;Kartesisch;1.200;0.500;-3.538;
785;Standard;0;Kartesisch;1.200;0.600;-3.555;
786;Standard;0;Kartesisch;1.200;0.700;-3.573;
787;Standard;0;Kartesisch;1.200;0.800;-3.590;
788;Standard;0;Kartesisch;1.200;0.900;-3.608;
789;Standard;0;Kartesisch;1.200;1.000;-3.625;
790;Standard;0;Kartesisch;1.200;1.100;-3.643;
791;Standard;0;Kartesisch;1.200;1.200;-3.660;
792;Standard;0;Kartesisch;1.200;1.300;-3.678;
793;Standard;0;Kartesisch;1.200;1.400;-3.695;
794;Standard;0;Kartesisch;1.200;1.500;-3.713;
795;Standard;0;Kartesisch;1.200;1.600;-3.730;
796;Standard;0;Kartesisch;1.200;1.700;-3.748;
797;Standard;0;Kartesisch;1.200;1.800;-3.765;
798;Standard;0;Kartesisch;1.200;1.900;-3.783;
799;Standard;0;Kartesisch;1.200;2.000;-3.800;
800;;;;;;;
801;Standard;0;Kartesisch;1.300;0.100;-3.492;
802;Standard;0;Kartesisch;1.300;0.200;-3.509;
803;Standard;0;Kartesisch;1.300;0.300;-3.526;
804;Standard;0;Kartesisch;1.300;0.400;-3.543;
805;Standard;0;Kartesisch;1.300;0.500;-3.559;
806;Standard;0;Kartesisch;1.300;0.600;-3.576;
807;Standard;0;Kartesisch;1.300;0.700;-3.593;
808;Standard;0;Kartesisch;1.300;0.800;-3.610;
809;Standard;0;Kartesisch;1.300;0.900;-3.627;
810;Standard;0;Kartesisch;1.300;1.000;-3.644;
811;Standard;0;Kartesisch;1.300;1.100;-3.661;
812;Standard;0;Kartesisch;1.300;1.200;-3.678;
813;Standard;0;Kartesisch;1.300;1.300;-3.694;
814;Standard;0;Kartesisch;1.300;1.400;-3.711;
815;Standard;0;Kartesisch;1.300;1.500;-3.728;
816;Standard;0;Kartesisch;1.300;1.600;-3.745;
817;Standard;0;Kartesisch;1.300;1.700;-3.762;
818;Standard;0;Kartesisch;1.300;1.800;-3.779;
819;Standard;0;Kartesisch;1.300;1.900;-3.796;
820;Standard;0;Kartesisch;1.300;2.000;-3.813;
821;;;;;;;
822;Standard;0;Kartesisch;1.400;0.100;-3.516;
823;Standard;0;Kartesisch;1.400;0.200;-3.533;
824;Standard;0;Kartesisch;1.400;0.300;-3.549;
825;Standard;0;Kartesisch;1.400;0.400;-3.565;
826;Standard;0;Kartesisch;1.400;0.500;-3.581;
827;Standard;0;Kartesisch;1.400;0.600;-3.598;
828;Standard;0;Kartesisch;1.400;0.700;-3.614;
829;Standard;0;Kartesisch;1.400;0.800;-3.630;
830;Standard;0;Kartesisch;1.400;0.900;-3.646;
831;Standard;0;Kartesisch;1.400;1.000;-3.663;
832;Standard;0;Kartesisch;1.400;1.100;-3.679;
833;Standard;0;Kartesisch;1.400;1.200;-3.695;
834;Standard;0;Kartesisch;1.400;1.300;-3.711;
835;Standard;0;Kartesisch;1.400;1.400;-3.728;
836;Standard;0;Kartesisch;1.400;1.500;-3.744;
837;Standard;0;Kartesisch;1.400;1.600;-3.760;
838;Standard;0;Kartesisch;1.400;1.700;-3.776;
839;Standard;0;Kartesisch;1.400;1.800;-3.793;
840;Standard;0;Kartesisch;1.400;1.900;-3.809;
841;Standard;0;Kartesisch;1.400;2.000;-3.825;
842;;;;;;;
843;Standard;0;Kartesisch;1.500;0.100;-3.541;
844;Standard;0;Kartesisch;1.500;0.200;-3.556;
845;Standard;0;Kartesisch;1.500;0.300;-3.572;
846;Standard;0;Kartesisch;1.500;0.400;-3.588;
847;Standard;0;Kartesisch;1.500;0.500;-3.603;
848;Standard;0;Kartesisch;1.500;0.600;-3.619;
849;Standard;0;Kartesisch;1.500;0.700;-3.634;
850;Standard;0;Kartesisch;1.500;0.800;-3.650;
851;Standard;0;Kartesisch;1.500;0.900;-3.666;
852;Standard;0;Kartesisch;1.500;1.000;-3.681;
853;Standard;0;Kartesisch;1.500;1.100;-3.697;
854;Standard;0;Kartesisch;1.500;1.200;-3.713;
855;Standard;0;Kartesisch;1.500;1.300;-3.728;
856;Standard;0;Kartesisch;1.500;1.400;-3.744;
857;Standard;0;Kartesisch;1.500;1.500;-3.759;
858;Standard;0;Kartesisch;1.500;1.600;-3.775;
859;Standard;0;Kartesisch;1.500;1.700;-3.791;
860;Standard;0;Kartesisch;1.500;1.800;-3.806;
861;Standard;0;Kartesisch;1.500;1.900;-3.822;
862;Standard;0;Kartesisch;1.500;2.000;-3.838;
863;;;;;;;
864;Standard;0;Kartesisch;1.600;0.100;-3.565;
865;Standard;0;Kartesisch;1.600;0.200;-3.580;
866;Standard;0;Kartesisch;1.600;0.300;-3.595;
867;Standard;0;Kartesisch;1.600;0.400;-3.610;
868;Standard;0;Kartesisch;1.600;0.500;-3.625;
869;Standard;0;Kartesisch;1.600;0.600;-3.640;
870;Standard;0;Kartesisch;1.600;0.700;-3.655;
871;Standard;0;Kartesisch;1.600;0.800;-3.670;
872;Standard;0;Kartesisch;1.600;0.900;-3.685;
873;Standard;0;Kartesisch;1.600;1.000;-3.700;
874;Standard;0;Kartesisch;1.600;1.100;-3.715;
875;Standard;0;Kartesisch;1.600;1.200;-3.730;
876;Standard;0;Kartesisch;1.600;1.300;-3.745;
877;Standard;0;Kartesisch;1.600;1.400;-3.760;
878;Standard;0;Kartesisch;1.600;1.500;-3.775;
879;Standard;0;Kartesisch;1.600;1.600;-3.790;
880;Standard;0;Kartesisch;1.600;1.700;-3.805;
881;Standard;0;Kartesisch;1.600;1.800;-3.820;
882;Standard;0;Kartesisch;1.600;1.900;-3.835;
883;Standard;0;Kartesisch;1.600;2.000;-3.850;
884;;;;;;;
885;Standard;0;Kartesisch;1.700;0.100;-3.589;
886;Standard;0;Kartesisch;1.700;0.200;-3.604;
887;Standard;0;Kartesisch;1.700;0.300;-3.618;
888;Standard;0;Kartesisch;1.700;0.400;-3.633;
889;Standard;0;Kartesisch;1.700;0.500;-3.647;
890;Standard;0;Kartesisch;1.700;0.600;-3.661;
891;Standard;0;Kartesisch;1.700;0.700;-3.676;
892;Standard;0;Kartesisch;1.700;0.800;-3.690;
893;Standard;0;Kartesisch;1.700;0.900;-3.704;
894;Standard;0;Kartesisch;1.700;1.000;-3.719;
895;Standard;0;Kartesisch;1.700;1.100;-3.733;
896;Standard;0;Kartesisch;1.700;1.200;-3.748;
897;Standard;0;Kartesisch;1.700;1.300;-3.762;
898;Standard;0;Kartesisch;1.700;1.400;-3.776;
899;Standard;0;Kartesisch;1.700;1.500;-3.791;
900;Standard;0;Kartesisch;1.700;1.600;-3.805;
901;Standard;0;Kartesisch;1.700;1.700;-3.819;
902;Standard;0;Kartesisch;1.700;1.800;-3.834;
903;Standard;0;Kartesisch;1.700;1.900;-3.848;
904;Standard;0;Kartesisch;1.700;2.000;-3.863;
905;;;;;;;
906;Standard;0;Kartesisch;1.800;0.100;-3.614;
907;Standard;0;Kartesisch;1.800;0.200;-3.628;
908;Standard;0;Kartesisch;1.800;0.300;-3.641;
909;Standard;0;Kartesisch;1.800;0.400;-3.655;
910;Standard;0;Kartesisch;1.800;0.500;-3.669;
911;Standard;0;Kartesisch;1.800;0.600;-3.683;
912;Standard;0;Kartesisch;1.800;0.700;-3.696;
913;Standard;0;Kartesisch;1.800;0.800;-3.710;
914;Standard;0;Kartesisch;1.800;0.900;-3.724;
915;Standard;0;Kartesisch;1.800;1.000;-3.738;
916;Standard;0;Kartesisch;1.800;1.100;-3.751;
917;Standard;0;Kartesisch;1.800;1.200;-3.765;
918;Standard;0;Kartesisch;1.800;1.300;-3.779;
919;Standard;0;Kartesisch;1.800;1.400;-3.793;
920;Standard;0;Kartesisch;1.800;1.500;-3.806;
921;Standard;0;Kartesisch;1.800;1.600;-3.820;
922;Standard;0;Kartesisch;1.800;1.700;-3.834;
923;Standard;0;Kartesisch;1.800;1.800;-3.848;
924;Standard;0;Kartesisch;1.800;1.900;-3.861;
925;Standard;0;Kartesisch;1.800;2.000;-3.875;
926;;;;;;;
927;Standard;0;Kartesisch;1.900;0.100;-3.638;
928;Standard;0;Kartesisch;1.900;0.200;-3.651;
929;Standard;0;Kartesisch;1.900;0.300;-3.664;
930;Standard;0;Kartesisch;1.900;0.400;-3.678;
931;Standard;0;Kartesisch;1.900;0.500;-3.691;
932;Standard;0;Kartesisch;1.900;0.600;-3.704;
933;Standard;0;Kartesisch;1.900;0.700;-3.717;
934;Standard;0;Kartesisch;1.900;0.800;-3.730;
935;Standard;0;Kartesisch;1.900;0.900;-3.743;
936;Standard;0;Kartesisch;1.900;1.000;-3.756;
937;Standard;0;Kartesisch;1.900;1.100;-3.769;
938;Standard;0;Kartesisch;1.900;1.200;-3.783;
939;Standard;0;Kartesisch;1.900;1.300;-3.796;
940;Standard;0;Kartesisch;1.900;1.400;-3.809;
941;Standard;0;Kartesisch;1.900;1.500;-3.822;
