element_number;x[m];y[m];t[mm]
1.0;0.05;-0.05;315.624725298
2.0;0.05;-0.15;313.021278989
3.0;0.05;-0.25;302.589037102
4.0;0.05;-0.35;285.475094171
5.0;0.05;-0.45;263.397903722
6.0;0.05;-0.55;238.519111927
7.0;0.05;-0.65;213.098785348
8.0;0.05;-0.75;188.714702961
9.0;0.05;-0.85;166.06825537
10.0;0.05;-0.95;145.472760488
11.0;0.05;-1.05;127.136611411
12.0;0.05;-1.15;111.085324712
13.0;0.05;-1.25;97.3425913747
14.0;0.05;-1.35;86.3061346379
15.0;0.05;-1.45;78.4873392131
16.0;0.05;-1.55;73.851896638
17.0;0.05;-1.65;71.6957672901
18.0;0.05;-1.75;71.0353922513
19.0;0.05;-1.85;70.9050881128
20.0;0.05;-1.95;70.6475841084
21.0;0.15;-0.05;313.021279162
22.0;0.15;-0.15;303.396950276
23.0;0.15;-0.25;286.585056727
24.0;0.15;-0.35;264.117858741
25.0;0.15;-0.45;238.789881267
26.0;0.15;-0.55;213.200830032
27.0;0.15;-0.65;188.778200318
28.0;0.15;-0.75;166.221972428
29.0;0.15;-0.85;145.807188242
30.0;0.15;-0.95;127.425739196
31.0;0.15;-1.05;111.067412049
32.0;0.15;-1.15;97.1853592168
33.0;0.15;-1.25;86.3229530817
34.0;0.15;-1.35;78.6850281139
35.0;0.15;-1.45;74.1100037323
36.0;0.15;-1.55;71.9970626744
37.0;0.15;-1.65;71.2872490846
38.0;0.15;-1.75;70.9731879379
39.0;0.15;-1.85;70.6075919463
40.0;0.15;-1.95;70.1493005632
41.0;0.25;-0.05;302.589037725
42.0;0.25;-0.15;286.585057046
43.0;0.25;-0.25;265.013151796
44.0;0.25;-0.35;239.449883367
45.0;0.25;-0.45;213.035757208
46.0;0.25;-0.55;188.219769981
47.0;0.25;-0.65;165.696915959
48.0;0.25;-0.75;145.394342349
49.0;0.25;-0.85;127.265192527
50.0;0.25;-0.95;111.180501605
51.0;0.25;-1.05;97.2204272752
52.0;0.25;-1.15;86.0770943838
53.0;0.25;-1.25;78.3788541996
54.0;0.25;-1.35;73.9253739716
55.0;0.25;-1.45;71.9225755885
56.0;0.25;-1.55;71.4139354257
57.0;0.25;-1.65;71.3550800058
58.0;0.25;-1.75;70.995121592
59.0;0.25;-1.85;70.328764369
60.0;0.25;-1.95;69.681425173
61.0;0.35;-0.05;285.475094514
62.0;0.35;-0.15;264.11785917
63.0;0.35;-0.25;239.449883531
64.0;0.35;-0.35;213.719394545
65.0;0.35;-0.45;188.546898585
66.0;0.35;-0.55;165.645084117
67.0;0.35;-0.65;145.318751087
68.0;0.35;-0.75;127.153541658
69.0;0.35;-0.85;111.015385837
70.0;0.35;-0.95;97.238018354
71.0;0.35;-1.05;86.2679100323
72.0;0.35;-1.15;78.4888302696
73.0;0.35;-1.25;73.9432015812
74.0;0.35;-1.35;71.9629459586
75.0;0.35;-1.45;71.4039743419
76.0;0.35;-1.55;71.2920831795
77.0;0.35;-1.65;71.089417617
78.0;0.35;-1.75;70.6029916938
79.0;0.35;-1.85;69.9305155621
80.0;0.35;-1.95;69.2838797346
81.0;0.45;-0.05;263.397902875
82.0;0.45;-0.15;238.789880641
83.0;0.45;-0.25;213.035757832
84.0;0.45;-0.35;188.546898326
85.0;0.45;-0.45;166.149089325
86.0;0.45;-0.55;145.702656284
87.0;0.45;-0.65;127.53496199
88.0;0.45;-0.75;111.396341439
89.0;0.45;-0.85;97.3946462638
90.0;0.45;-0.95;86.3016760073
91.0;0.45;-1.05;78.6486985534
92.0;0.45;-1.15;74.1734741776
93.0;0.45;-1.25;72.1673049563
94.0;0.45;-1.35;71.6588010265
95.0;0.45;-1.45;71.5413806607
96.0;0.45;-1.55;71.1383610429
97.0;0.45;-1.65;70.5179018425
98.0;0.45;-1.75;69.9432028082
99.0;0.45;-1.85;69.4235034551
100.0;0.45;-1.95;68.8917407545
101.0;0.55;-0.05;238.519112278
102.0;0.55;-0.15;213.200829358
103.0;0.55;-0.25;188.219770622
104.0;0.55;-0.35;165.645083787
105.0;0.55;-0.45;145.702656203
106.0;0.55;-0.55;127.81998985
107.0;0.55;-0.65;111.634133235
108.0;0.55;-0.75;97.7435122469
109.0;0.55;-0.85;86.6211183359
110.0;0.55;-0.95;78.8001993835
111.0;0.55;-1.05;74.3122633683
112.0;0.55;-1.15;72.3452012272
113.0;0.55;-1.25;71.7641966488
114.0;0.55;-1.35;71.651129873
115.0;0.55;-1.45;71.3881578762
116.0;0.55;-1.55;70.7571873258
117.0;0.55;-1.65;69.9988806969
118.0;0.55;-1.75;69.3983463662
119.0;0.55;-1.85;68.935785539
120.0;0.55;-1.95;68.4646776727
121.0;0.65;-0.05;213.098785521
122.0;0.65;-0.15;188.778200358
123.0;0.65;-0.25;165.696915337
124.0;0.65;-0.35;145.318751174
125.0;0.65;-0.45;127.53496219
126.0;0.65;-0.55;111.634133073
127.0;0.65;-0.65;97.7463382393
128.0;0.65;-0.75;86.603731281
129.0;0.65;-0.85;78.9168526303
130.0;0.65;-0.95;74.4353369784
131.0;0.65;-1.05;72.4634064028
132.0;0.65;-1.15;71.9355864462
133.0;0.65;-1.25;71.7453431514
134.0;0.65;-1.35;71.3529071952
135.0;0.65;-1.45;70.7918495829
136.0;0.65;-1.55;70.1956138269
137.0;0.65;-1.65;69.6001656495
138.0;0.65;-1.75;69.0402142763
139.0;0.65;-1.85;68.530264569
140.0;0.65;-1.95;68.0288616276
141.0;0.75;-0.05;188.714702918
142.0;0.75;-0.15;166.221971697
143.0;0.75;-0.25;145.39434234
144.0;0.75;-0.35;127.153541602
145.0;0.75;-0.45;111.396341671
146.0;0.75;-0.55;97.7435118756
147.0;0.75;-0.65;86.6037312276
148.0;0.75;-0.75;78.8328883818
149.0;0.75;-0.85;74.3988830355
150.0;0.75;-0.95;72.4906719852
151.0;0.75;-1.05;71.9562818044
152.0;0.75;-1.15;71.8559474794
153.0;0.75;-1.25;71.5320132305
154.0;0.75;-1.35;70.8648044001
155.0;0.75;-1.45;70.1694425074
156.0;0.75;-1.55;69.6518248385
157.0;0.75;-1.65;69.1995773898
158.0;0.75;-1.75;68.690287692
159.0;0.75;-1.85;68.142919429
160.0;0.75;-1.95;67.5990790772
161.0;0.85;-0.05;166.068255523
162.0;0.85;-0.15;145.807189076
163.0;0.85;-0.25;127.265192125
164.0;0.85;-0.35;111.015386216
165.0;0.85;-0.45;97.3946462146
166.0;0.85;-0.55;86.6211186297
167.0;0.85;-0.65;78.9168527858
168.0;0.85;-0.75;74.3988830964
169.0;0.85;-0.85;72.5505327176
170.0;0.85;-0.95;72.0665514312
171.0;0.85;-1.05;71.8888779178
172.0;0.85;-1.15;71.5347925523
173.0;0.85;-1.25;70.9934536957
174.0;0.85;-1.35;70.3607101204
175.0;0.85;-1.45;69.7514861397
176.0;0.85;-1.55;69.233185062
177.0;0.85;-1.65;68.7586984458
178.0;0.85;-1.75;68.2530118133
179.0;0.85;-1.85;67.7092441029
180.0;0.85;-1.95;67.1598892418
181.0;0.95;-0.05;145.472760691
182.0;0.95;-0.15;127.425738983
183.0;0.95;-0.25;111.180501358
184.0;0.95;-0.35;97.2380185085
185.0;0.95;-0.45;86.3016757763
186.0;0.95;-0.55;78.8001995073
187.0;0.95;-0.65;74.4353367245
188.0;0.95;-0.75;72.4906722094
189.0;0.95;-0.85;72.0665511813
190.0;0.95;-0.95;72.1000864699
191.0;0.95;-1.05;71.7316285992
192.0;0.95;-1.15;71.0363300015
193.0;0.95;-1.25;70.3822769409
194.0;0.95;-1.35;69.8815259486
195.0;0.95;-1.45;69.3977290062
196.0;0.95;-1.55;68.86103175
197.0;0.95;-1.65;68.3136862635
198.0;0.95;-1.75;67.77870858
199.0;0.95;-1.85;67.2441072896
200.0;0.95;-1.95;66.7073024663
201.0;1.05;-0.05;127.136612604
202.0;1.05;-0.15;111.067412424
203.0;1.05;-0.25;97.220427512
204.0;1.05;-0.35;86.2679102202
205.0;1.05;-0.45;78.648698895
206.0;1.05;-0.55;74.3122630312
207.0;1.05;-0.65;72.4634066563
208.0;1.05;-0.75;71.9562817849
209.0;1.05;-0.85;71.8888781164
210.0;1.05;-0.95;71.7316285432
211.0;1.05;-1.05;71.2676161097
212.0;1.05;-1.15;70.5540132502
213.0;1.05;-1.25;69.9223429245
214.0;1.05;-1.35;69.4374930021
215.0;1.05;-1.45;68.9710793144
216.0;1.05;-1.55;68.4375979035
217.0;1.05;-1.65;67.8716351087
218.0;1.05;-1.75;67.3211392204
219.0;1.05;-1.85;66.7874271471
220.0;1.05;-1.95;66.2551916173
221.0;1.15;-0.05;111.085325279
222.0;1.15;-0.15;97.1853589175
223.0;1.15;-0.25;86.0770943645
224.0;1.15;-0.35;78.4888301775
225.0;1.15;-0.45;74.1734739687
226.0;1.15;-0.55;72.3452012396
227.0;1.15;-0.65;71.9355865078
228.0;1.15;-0.75;71.8559474681
229.0;1.15;-0.85;71.5347927057
230.0;1.15;-0.95;71.0363299445
231.0;1.15;-1.05;70.5540131893
232.0;1.15;-1.15;70.0936949257
233.0;1.15;-1.25;69.5505234482
234.0;1.15;-1.35;69.0181483195
235.0;1.15;-1.45;68.4987185123
236.0;1.15;-1.55;67.9673091948
237.0;1.15;-1.65;67.4201321497
238.0;1.15;-1.75;66.8765608974
239.0;1.15;-1.85;66.3431503876
240.0;1.15;-1.95;65.8092764649
241.0;1.25;-0.05;97.3425921212
242.0;1.25;-0.15;86.322953443
243.0;1.25;-0.25;78.3788540594
244.0;1.25;-0.35;73.9432017028
245.0;1.25;-0.45;72.1673048972
246.0;1.25;-0.55;71.7641966238
247.0;1.25;-0.65;71.7453433247
248.0;1.25;-0.75;71.5320131987
249.0;1.25;-0.85;70.9934536528
250.0;1.25;-0.95;70.3822769514
251.0;1.25;-1.05;69.9223427954
252.0;1.25;-1.15;69.5505234454
253.0;1.25;-1.25;69.1345854312
254.0;1.25;-1.35;68.5856779454
255.0;1.25;-1.45;68.0342643349
256.0;1.25;-1.55;67.4974667499
257.0;1.25;-1.65;66.9626078467
258.0;1.25;-1.75;66.4258226419
259.0;1.25;-1.85;65.8921553654
260.0;1.25;-1.95;65.3609018719
261.0;1.35;-0.05;86.3061352899
262.0;1.35;-0.15;78.6850275919
263.0;1.35;-0.25;73.9253739266
264.0;1.35;-0.35;71.9629457347
265.0;1.35;-0.45;71.6588009593
266.0;1.35;-0.55;71.6511298154
267.0;1.35;-0.65;71.3529074505
268.0;1.35;-0.75;70.8648045477
269.0;1.35;-0.85;70.36071006
270.0;1.35;-0.95;69.8815259674
271.0;1.35;-1.05;69.4374931234
272.0;1.35;-1.15;69.0181483565
273.0;1.35;-1.25;68.5856779697
274.0;1.35;-1.35;68.1261596299
275.0;1.35;-1.45;67.5802763357
276.0;1.35;-1.55;67.0412746919
277.0;1.35;-1.65;66.5058888066
278.0;1.35;-1.75;65.9675541292
279.0;1.35;-1.85;65.4306693453
280.0;1.35;-1.95;64.9022270658
281.0;1.45;-0.05;78.4873390104
282.0;1.45;-0.15;74.110003824
283.0;1.45;-0.25;71.9225755501
284.0;1.45;-0.35;71.4039743028
285.0;1.45;-0.45;71.5413804197
286.0;1.45;-0.55;71.3881579202
287.0;1.45;-0.65;70.791849469
288.0;1.45;-0.75;70.1694425256
289.0;1.45;-0.85;69.7514859515
290.0;1.45;-0.95;69.3977290734
291.0;1.45;-1.05;68.9710793348
292.0;1.45;-1.15;68.4987184717
293.0;1.45;-1.25;68.034264286
294.0;1.45;-1.35;67.5802762508
295.0;1.45;-1.45;67.1219310248
296.0;1.45;-1.55;66.5835133177
297.0;1.45;-1.65;66.0463021246
298.0;1.45;-1.75;65.5094094793
299.0;1.45;-1.85;64.9714739825
300.0;1.45;-1.95;64.434250073
301.0;1.55;-0.05;73.851896127
302.0;1.55;-0.15;71.9970629333
303.0;1.55;-0.25;71.41393519
304.0;1.55;-0.35;71.2920834516
305.0;1.55;-0.45;71.1383608895
306.0;1.55;-0.55;70.7571875083
307.0;1.55;-0.65;70.1956138782
308.0;1.55;-0.75;69.6518250675
309.0;1.55;-0.85;69.2331850514
310.0;1.55;-0.95;68.8610318683
311.0;1.55;-1.05;68.4375980565
312.0;1.55;-1.15;67.967308993
313.0;1.55;-1.25;67.4974667768
314.0;1.55;-1.35;67.0412747999
315.0;1.55;-1.45;66.5835133871
316.0;1.55;-1.55;66.1169436014
317.0;1.55;-1.65;65.5795590723
318.0;1.55;-1.75;65.0497341591
319.0;1.55;-1.85;64.5143126225
320.0;1.55;-1.95;63.9596786088
321.0;1.65;-0.05;71.6957666959
322.0;1.65;-0.15;71.2872489617
323.0;1.65;-0.25;71.3550799532
324.0;1.65;-0.35;71.0894176829
325.0;1.65;-0.45;70.5179018447
326.0;1.65;-0.55;69.9988807512
327.0;1.65;-0.65;69.6001658117
328.0;1.65;-0.75;69.1995775013
329.0;1.65;-0.85;68.7586985209
330.0;1.65;-0.95;68.3136863736
331.0;1.65;-1.05;67.8716350649
332.0;1.65;-1.15;67.4201320997
333.0;1.65;-1.25;66.962607963
334.0;1.65;-1.35;66.505888703
335.0;1.65;-1.45;66.046302345
336.0;1.65;-1.55;65.5795589197
337.0;1.65;-1.65;65.1111141521
338.0;1.65;-1.75;64.5781479465
339.0;1.65;-1.85;64.0378910591
340.0;1.65;-1.95;63.4786172898
341.0;1.75;-0.05;71.0353921352
342.0;1.75;-0.15;70.9731873896
343.0;1.75;-0.25;70.995121268
344.0;1.75;-0.35;70.6029912032
345.0;1.75;-0.45;69.9432029927
346.0;1.75;-0.55;69.3983465776
347.0;1.75;-0.65;69.040213964
348.0;1.75;-0.75;68.6902879368
349.0;1.75;-0.85;68.2530116082
350.0;1.75;-0.95;67.7787084367
351.0;1.75;-1.05;67.3211392969
352.0;1.75;-1.15;66.8765610985
353.0;1.75;-1.25;66.4258228356
354.0;1.75;-1.35;65.9675544137
355.0;1.75;-1.45;65.5094095551
356.0;1.75;-1.55;65.0497343179
357.0;1.75;-1.65;64.578147833
358.0;1.75;-1.75;64.0910565599
359.0;1.75;-1.85;63.5364175441
360.0;1.75;-1.95;63.003357885
361.0;1.85;-0.05;70.9050878909
362.0;1.85;-0.15;70.6075910686
363.0;1.85;-0.25;70.3287637256
364.0;1.85;-0.35;69.9305151493
365.0;1.85;-0.45;69.4235035912
366.0;1.85;-0.55;68.9357855023
367.0;1.85;-0.65;68.5302647161
368.0;1.85;-0.75;68.1429192904
369.0;1.85;-0.85;67.7092441237
370.0;1.85;-0.95;67.2441071402
371.0;1.85;-1.05;66.7874273615
372.0;1.85;-1.15;66.3431503699
373.0;1.85;-1.25;65.8921553733
374.0;1.85;-1.35;65.430669308
375.0;1.85;-1.45;64.9714742445
376.0;1.85;-1.55;64.5143127416
377.0;1.85;-1.65;64.0378911329
378.0;1.85;-1.75;63.5364175302
379.0;1.85;-1.85;63.0500014677
380.0;1.85;-1.95;62.5721147337
381.0;1.95;-0.05;70.6475828455
382.0;1.95;-0.15;70.1493009004
383.0;1.95;-0.25;69.6814255593
384.0;1.95;-0.35;69.2838796044
385.0;1.95;-0.45;68.8917403801
386.0;1.95;-0.55;68.4646775799
387.0;1.95;-0.65;68.0288616828
388.0;1.95;-0.75;67.5990789528
389.0;1.95;-0.85;67.1598890979
390.0;1.95;-0.95;66.7073027313
391.0;1.95;-1.05;66.2551914031
392.0;1.95;-1.15;65.8092764816
393.0;1.95;-1.25;65.3609017731
394.0;1.95;-1.35;64.90222693
395.0;1.95;-1.45;64.4342499909
396.0;1.95;-1.55;63.9596787144
397.0;1.95;-1.65;63.4786176293
398.0;1.95;-1.75;63.0033578049
399.0;1.95;-1.85;62.5721147272
400.0;1.95;-1.95;62.2259898953
401.0;0.2;-2.2;68.6265109903
402.0;0.2;-2.6;66.5112133161
403.0;0.2;-3.0;64.3943205166
404.0;0.2;-3.4;62.263766981
405.0;0.2;-3.8;60.5839417796
406.0;0.6;-2.2;66.9166639827
407.0;0.6;-2.6;64.7905626501
408.0;0.6;-3.0;62.6374693075
409.0;0.6;-3.4;60.9155854128
410.0;0.6;-3.8;60.4799725266
411.0;1.0;-2.2;65.1523469207
412.0;1.0;-2.6;62.9955322852
413.0;1.0;-3.0;61.2635282772
414.0;1.0;-3.4;60.8067502657
415.0;1.0;-3.8;60.8300005636
416.0;1.4;-2.2;63.3024683952
417.0;1.4;-2.6;61.5765379781
418.0;1.4;-3.0;61.1240976811
419.0;1.4;-3.4;61.1376401216
420.0;1.4;-3.8;61.1358610277
421.0;1.8;-2.2;61.8282810496
422.0;1.8;-2.6;61.3864096424
423.0;1.8;-3.0;61.407776863
424.0;1.8;-3.4;61.4046755988
425.0;1.8;-3.8;61.4010306702
426.0;2.2;-0.2;68.626510196
427.0;2.2;-0.6;66.9166641266
428.0;2.2;-1.0;65.1523466734
429.0;2.2;-1.4;63.302468587
430.0;2.2;-1.8;61.8282804779
431.0;2.2;-2.2;61.5999109156
432.0;2.2;-2.6;61.6264955152
433.0;2.2;-3.0;61.6295412922
434.0;2.2;-3.4;61.6271923656
435.0;2.2;-3.8;61.6251414311
436.0;2.6;-0.2;66.5112150345
437.0;2.6;-0.6;64.7905616122
438.0;2.6;-1.0;62.9955320976
439.0;2.6;-1.4;61.5765376036
440.0;2.6;-1.8;61.3864091642
441.0;2.6;-2.2;61.6264969104
442.0;2.6;-2.6;61.809567784
443.0;2.6;-3.0;61.8090824603
444.0;2.6;-3.4;61.8078155124
445.0;2.6;-3.8;61.806041784
446.0;3.0;-0.2;64.3943208695
447.0;3.0;-0.6;62.6374689786
448.0;3.0;-1.0;61.2635279361
449.0;3.0;-1.4;61.1240968921
450.0;3.0;-1.8;61.407777514
451.0;3.0;-2.2;61.6295420155
452.0;3.0;-2.6;61.809083225
453.0;3.0;-3.0;61.9451843532
454.0;3.0;-3.4;61.9438931142
455.0;3.0;-3.8;61.9428374071
456.0;3.4;-0.2;62.2637669863
457.0;3.4;-0.6;60.9155857806
458.0;3.4;-1.0;60.8067496148
459.0;3.4;-1.4;61.1376404268
460.0;3.4;-1.8;61.4046743414
461.0;3.4;-2.2;61.6271940642
462.0;3.4;-2.6;61.8078174171
463.0;3.4;-3.0;61.9438973785
464.0;3.4;-3.4;62.0340167176
465.0;3.4;-3.8;62.0349516647
466.0;3.8;-0.2;60.5839495727
467.0;3.8;-0.6;60.4799757529
468.0;3.8;-1.0;60.829999293
469.0;3.8;-1.4;61.1358565282
470.0;3.8;-1.8;61.401030376
471.0;3.8;-2.2;61.6251440961
472.0;3.8;-2.6;61.8060402998
473.0;3.8;-3.0;61.9428345358
474.0;3.8;-3.4;62.0349538479
475.0;3.8;-3.8;62.0826471203
476.0;0.05;0.05;315.624725298
477.0;0.05;0.15;313.021278989
478.0;0.05;0.25;302.589037102
479.0;0.05;0.35;285.475094171
480.0;0.05;0.45;263.397903722
481.0;0.05;0.55;238.519111927
482.0;0.05;0.65;213.098785348
483.0;0.05;0.75;188.714702961
484.0;0.05;0.85;166.06825537
485.0;0.05;0.95;145.472760488
486.0;0.05;1.05;127.136611411
487.0;0.05;1.15;111.085324712
488.0;0.05;1.25;97.3425913747
489.0;0.05;1.35;86.3061346379
490.0;0.05;1.45;78.4873392131
491.0;0.05;1.55;73.851896638
492.0;0.05;1.65;71.6957672901
493.0;0.05;1.75;71.0353922513
494.0;0.05;1.85;70.9050881128
495.0;0.05;1.95;70.6475841084
496.0;0.15;0.05;313.021279162
497.0;0.15;0.15;303.396950276
498.0;0.15;0.25;286.585056727
499.0;0.15;0.35;264.117858741
500.0;0.15;0.45;238.789881267
501.0;0.15;0.55;213.200830032
502.0;0.15;0.65;188.778200318
503.0;0.15;0.75;166.221972428
504.0;0.15;0.85;145.807188242
505.0;0.15;0.95;127.425739196
506.0;0.15;1.05;111.067412049
507.0;0.15;1.15;97.1853592168
508.0;0.15;1.25;86.3229530817
509.0;0.15;1.35;78.6850281139
510.0;0.15;1.45;74.1100037323
511.0;0.15;1.55;71.9970626744
512.0;0.15;1.65;71.2872490846
513.0;0.15;1.75;70.9731879379
514.0;0.15;1.85;70.6075919463
515.0;0.15;1.95;70.1493005632
516.0;0.25;0.05;302.589037725
517.0;0.25;0.15;286.585057046
518.0;0.25;0.25;265.013151796
519.0;0.25;0.35;239.449883367
520.0;0.25;0.45;213.035757208
521.0;0.25;0.55;188.219769981
522.0;0.25;0.65;165.696915959
523.0;0.25;0.75;145.394342349
524.0;0.25;0.85;127.265192527
525.0;0.25;0.95;111.180501605
526.0;0.25;1.05;97.2204272752
527.0;0.25;1.15;86.0770943838
528.0;0.25;1.25;78.3788541996
529.0;0.25;1.35;73.9253739716
530.0;0.25;1.45;71.9225755885
531.0;0.25;1.55;71.4139354257
532.0;0.25;1.65;71.3550800058
533.0;0.25;1.75;70.995121592
534.0;0.25;1.85;70.328764369
535.0;0.25;1.95;69.681425173
536.0;0.35;0.05;285.475094514
537.0;0.35;0.15;264.11785917
538.0;0.35;0.25;239.449883531
539.0;0.35;0.35;213.719394545
540.0;0.35;0.45;188.546898585
541.0;0.35;0.55;165.645084117
542.0;0.35;0.65;145.318751087
543.0;0.35;0.75;127.153541658
544.0;0.35;0.85;111.015385837
545.0;0.35;0.95;97.238018354
546.0;0.35;1.05;86.2679100323
547.0;0.35;1.15;78.4888302696
548.0;0.35;1.25;73.9432015812
549.0;0.35;1.35;71.9629459586
550.0;0.35;1.45;71.4039743419
551.0;0.35;1.55;71.2920831795
552.0;0.35;1.65;71.089417617
553.0;0.35;1.75;70.6029916938
554.0;0.35;1.85;69.9305155621
555.0;0.35;1.95;69.2838797346
556.0;0.45;0.05;263.397902875
557.0;0.45;0.15;238.789880641
558.0;0.45;0.25;213.035757832
559.0;0.45;0.35;188.546898326
560.0;0.45;0.45;166.149089325
561.0;0.45;0.55;145.702656284
562.0;0.45;0.65;127.53496199
563.0;0.45;0.75;111.396341439
564.0;0.45;0.85;97.3946462638
565.0;0.45;0.95;86.3016760073
566.0;0.45;1.05;78.6486985534
567.0;0.45;1.15;74.1734741776
568.0;0.45;1.25;72.1673049563
569.0;0.45;1.35;71.6588010265
570.0;0.45;1.45;71.5413806607
571.0;0.45;1.55;71.1383610429
572.0;0.45;1.65;70.5179018425
573.0;0.45;1.75;69.9432028082
574.0;0.45;1.85;69.4235034551
575.0;0.45;1.95;68.8917407545
576.0;0.55;0.05;238.519112278
577.0;0.55;0.15;213.200829358
578.0;0.55;0.25;188.219770622
579.0;0.55;0.35;165.645083787
580.0;0.55;0.45;145.702656203
581.0;0.55;0.55;127.81998985
582.0;0.55;0.65;111.634133235
583.0;0.55;0.75;97.7435122469
584.0;0.55;0.85;86.6211183359
585.0;0.55;0.95;78.8001993835
586.0;0.55;1.05;74.3122633683
587.0;0.55;1.15;72.3452012272
588.0;0.55;1.25;71.7641966488
589.0;0.55;1.35;71.651129873
590.0;0.55;1.45;71.3881578762
591.0;0.55;1.55;70.7571873258
592.0;0.55;1.65;69.9988806969
593.0;0.55;1.75;69.3983463662
594.0;0.55;1.85;68.935785539
595.0;0.55;1.95;68.4646776727
596.0;0.65;0.05;213.098785521
597.0;0.65;0.15;188.778200358
598.0;0.65;0.25;165.696915337
599.0;0.65;0.35;145.318751174
600.0;0.65;0.45;127.53496219
601.0;0.65;0.55;111.634133073
602.0;0.65;0.65;97.7463382393
603.0;0.65;0.75;86.603731281
604.0;0.65;0.85;78.9168526303
605.0;0.65;0.95;74.4353369784
606.0;0.65;1.05;72.4634064028
607.0;0.65;1.15;71.9355864462
608.0;0.65;1.25;71.7453431514
609.0;0.65;1.35;71.3529071952
610.0;0.65;1.45;70.7918495829
611.0;0.65;1.55;70.1956138269
612.0;0.65;1.65;69.6001656495
613.0;0.65;1.75;69.0402142763
614.0;0.65;1.85;68.530264569
615.0;0.65;1.95;68.0288616276
616.0;0.75;0.05;188.714702918
617.0;0.75;0.15;166.221971697
618.0;0.75;0.25;145.39434234
619.0;0.75;0.35;127.153541602
620.0;0.75;0.45;111.396341671
621.0;0.75;0.55;97.7435118756
622.0;0.75;0.65;86.6037312276
623.0;0.75;0.75;78.8328883818
624.0;0.75;0.85;74.3988830355
625.0;0.75;0.95;72.4906719852
626.0;0.75;1.05;71.9562818044
627.0;0.75;1.15;71.8559474794
628.0;0.75;1.25;71.5320132305
629.0;0.75;1.35;70.8648044001
630.0;0.75;1.45;70.1694425074
631.0;0.75;1.55;69.6518248385
632.0;0.75;1.65;69.1995773898
633.0;0.75;1.75;68.690287692
634.0;0.75;1.85;68.142919429
635.0;0.75;1.95;67.5990790772
636.0;0.85;0.05;166.068255523
637.0;0.85;0.15;145.807189076
638.0;0.85;0.25;127.265192125
639.0;0.85;0.35;111.015386216
640.0;0.85;0.45;97.3946462146
641.0;0.85;0.55;86.6211186297
642.0;0.85;0.65;78.9168527858
643.0;0.85;0.75;74.3988830964
644.0;0.85;0.85;72.5505327176
645.0;0.85;0.95;72.0665514312
646.0;0.85;1.05;71.8888779178
647.0;0.85;1.15;71.5347925523
648.0;0.85;1.25;70.9934536957
649.0;0.85;1.35;70.3607101204
650.0;0.85;1.45;69.7514861397
651.0;0.85;1.55;69.233185062
652.0;0.85;1.65;68.7586984458
653.0;0.85;1.75;68.2530118133
654.0;0.85;1.85;67.7092441029
655.0;0.85;1.95;67.1598892418
656.0;0.95;0.05;145.472760691
657.0;0.95;0.15;127.425738983
658.0;0.95;0.25;111.180501358
659.0;0.95;0.35;97.2380185085
660.0;0.95;0.45;86.3016757763
661.0;0.95;0.55;78.8001995073
662.0;0.95;0.65;74.4353367245
663.0;0.95;0.75;72.4906722094
664.0;0.95;0.85;72.0665511813
665.0;0.95;0.95;72.1000864699
666.0;0.95;1.05;71.7316285992
667.0;0.95;1.15;71.0363300015
668.0;0.95;1.25;70.3822769409
669.0;0.95;1.35;69.8815259486
670.0;0.95;1.45;69.3977290062
671.0;0.95;1.55;68.86103175
672.0;0.95;1.65;68.3136862635
673.0;0.95;1.75;67.77870858
674.0;0.95;1.85;67.2441072896
675.0;0.95;1.95;66.7073024663
676.0;1.05;0.05;127.136612604
677.0;1.05;0.15;111.067412424
678.0;1.05;0.25;97.220427512
679.0;1.05;0.35;86.2679102202
680.0;1.05;0.45;78.648698895
681.0;1.05;0.55;74.3122630312
682.0;1.05;0.65;72.4634066563
683.0;1.05;0.75;71.9562817849
684.0;1.05;0.85;71.8888781164
685.0;1.05;0.95;71.7316285432
686.0;1.05;1.05;71.2676161097
687.0;1.05;1.15;70.5540132502
688.0;1.05;1.25;69.9223429245
689.0;1.05;1.35;69.4374930021
690.0;1.05;1.45;68.9710793144
691.0;1.05;1.55;68.4375979035
692.0;1.05;1.65;67.8716351087
693.0;1.05;1.75;67.3211392204
694.0;1.05;1.85;66.7874271471
695.0;1.05;1.95;66.2551916173
696.0;1.15;0.05;111.085325279
697.0;1.15;0.15;97.1853589175
698.0;1.15;0.25;86.0770943645
699.0;1.15;0.35;78.4888301775
700.0;1.15;0.45;74.1734739687
701.0;1.15;0.55;72.3452012396
702.0;1.15;0.65;71.9355865078
703.0;1.15;0.75;71.8559474681
704.0;1.15;0.85;71.5347927057
705.0;1.15;0.95;71.0363299445
706.0;1.15;1.05;70.5540131893
707.0;1.15;1.15;70.0936949257
708.0;1.15;1.25;69.5505234482
709.0;1.15;1.35;69.0181483195
710.0;1.15;1.45;68.4987185123
711.0;1.15;1.55;67.9673091948
712.0;1.15;1.65;67.4201321497
713.0;1.15;1.75;66.8765608974
714.0;1.15;1.85;66.3431503876
715.0;1.15;1.95;65.8092764649
716.0;1.25;0.05;97.3425921212
717.0;1.25;0.15;86.322953443
718.0;1.25;0.25;78.3788540594
719.0;1.25;0.35;73.9432017028
720.0;1.25;0.45;72.1673048972
721.0;1.25;0.55;71.7641966238
722.0;1.25;0.65;71.7453433247
